tl_lon,tl_lat,br_lon,br_lat,indicator_1,indicator_2,indicator_3,indicator_4,indicator_5
151.09094769873414,-33.924050689199866,151.09625390111378,-33.928641428165136,7,10,10,9,7
151.09635420050418,-33.92413441084662,151.10166070961753,-33.92872492673901,6,4,8,4,10
151.1017607245663,-33.92421789532049,151.107067540355,-33.928808188096696,10,8,4,7,5
151.10716727085747,-33.9243011426182,151.112474393263,-33.92889121223498,4,0,5,2,0
151.11257383931445,-33.92438415273652,151.11788126827838,-33.92897399915062,7,1,10,9,0
151.11798042987408,-33.92446692567224,151.12328816533798,-33.9290565488404,5,2,2,3,2
151.12338704247324,-33.92454946142214,151.12869508437862,-33.929138861301105,1,7,7,4,0
151.1287936770488,-33.924631759982994,151.13410202533714,-33.92922093652954,1,6,4,3,6
151.1342003335375,-33.92471382135161,151.13950898815034,-33.929302774522505,5,6,9,5,4
151.13960701187628,-33.92479564552479,151.14491597275503,-33.92938437527683,1,3,0,0,5
151.1450137120019,-33.92487723249937,151.15032297908806,-33.92946573878932,5,3,10,5,0
151.15042043385125,-33.924958582272154,151.15573000708622,-33.929546865056835,8,3,4,6,5
151.15582717736112,-33.92503969484,151.16113705668636,-33.92962775407621,5,5,1,2,10
151.16123394246836,-33.92512057019974,151.16654412782532,-33.9297084058443,0,9,4,1,6
151.16664072910982,-33.925201208348234,151.17195122043984,-33.92978882035796,2,8,2,6,7
151.17204753722226,-33.92528160928235,151.17735833446676,-33.92986899761409,8,1,1,10,5
151.1774543667426,-33.925361772998954,151.18276546984293,-33.92994893760955,3,6,0,8,8
151.1828612176076,-33.92544169949493,151.18817262650512,-33.93002864034122,2,1,4,5,9
151.1882680897541,-33.92552138876718,151.19357980439017,-33.93010810580601,5,8,4,2,3
151.19367498311894,-33.925600840812585,151.19898700343484,-33.93018733400085,6,10,6,5,0
151.1990818976389,-33.92568005562808,151.20439422357597,-33.93026632492264,4,7,5,0,6
151.20448883325085,-33.925759033210554,151.20980146475037,-33.93034507856831,1,0,9,3,2
151.20989578989153,-33.925837773556964,151.21520872689482,-33.93042359493479,3,4,5,6,0
151.2153027674979,-33.92591627666424,151.22061600994613,-33.930501874019036,2,8,2,8,3
151.2207097660066,-33.92599454252931,151.22602331384113,-33.930579915818,1,0,2,1,3
151.22611678535455,-33.92607257114917,151.23143063851654,-33.93065772032864,0,7,4,10,10
151.23152382547852,-33.92615036252075,151.23683798390923,-33.93073528754795,6,4,10,2,5
151.23693088631532,-33.92622791664103,151.24224534995597,-33.930812617472895,2,3,5,2,10
151.2423379678018,-33.926305233507,151.24765273659352,-33.93088971010048,4,2,6,2,5
151.24774506987475,-33.92638231311565,151.25306014375872,-33.93096656542769,2,9,9,5,4
151.25315219247094,-33.926459155463995,151.25846757138837,-33.93104318345154,1,6,7,2,1
151.2585593355272,-33.92653576054904,151.2638750194192,-33.93111956416906,7,1,10,9,3
150.85319771745085,-33.91562584145383,150.858490106856,-33.920226340389675,3,0,8,3,2
150.858602891719,-33.91571997945601,150.8638955903451,-33.92032025726979,0,10,5,0,9
150.864008091051,-33.915813880477224,150.86930109884025,-33.92041393712529,4,4,0,6,9
150.86941331538384,-33.91590754451379,150.87470663227847,-33.920507379952525,0,5,10,8,3
150.8748185646544,-33.91600097156211,150.88011219059666,-33.92060058574788,4,7,4,10,7
150.88022383879962,-33.91609416161851,150.88551777373172,-33.92069355450771,6,5,2,10,4
150.88562913775644,-33.91618711467939,150.89092338162058,-33.92078628622841,7,5,9,7,1
150.8910344614618,-33.916279830741125,150.89632901420012,-33.920878780906385,9,10,9,7,10
150.89643980985258,-33.916372309800146,150.90173467140733,-33.92097103853801,1,9,4,8,8
150.90184518286577,-33.91646455185281,150.90714035317902,-33.921063059119746,8,6,4,5,2
150.90725058043827,-33.91655655689557,150.91254605945215,-33.92115484264797,4,4,3,10,5
150.912656002507,-33.91664832492483,150.91795179016367,-33.92124638911914,3,9,5,8,10
150.91806144900886,-33.91673985593703,150.92335754525038,-33.92133769852969,2,0,7,0,7
150.92346691988075,-33.9168311499286,150.92876332464928,-33.921428770876076,4,4,9,4,10
150.92887241505966,-33.91692220689601,150.93416912829724,-33.92151960615475,10,10,0,9,5
150.93427793448245,-33.9170130268357,150.93957495613114,-33.92161020436218,5,0,7,0,2
150.93968347808607,-33.91710360974417,150.9449808080879,-33.92170056549485,0,6,2,0,5
150.94508904580738,-33.91719395561786,150.9503866841044,-33.921790689549255,10,0,2,4,5
150.95049463758332,-33.917284064453284,150.95579258411752,-33.921880576521865,8,5,10,3,5
150.95590025335082,-33.917373936246946,150.96119850806417,-33.92197022640922,8,5,8,3,7
150.96130589304676,-33.91746357099534,150.96660445588128,-33.922059639207816,0,8,10,10,5
150.966711556608,-33.91755296869496,150.9720104275057,-33.922148814914166,2,3,5,1,1
150.97211724397152,-33.917642129342376,150.97741642287426,-33.92223775352482,0,6,5,6,10
150.9775229550742,-33.91773105293408,150.98282244192396,-33.92232645503633,9,10,4,9,4
150.98292868985288,-33.91781973946664,150.98822848459162,-33.92241491944522,9,7,8,0,7
150.98833444824456,-33.91790818893662,150.99363455081414,-33.92250314674805,0,8,3,9,4
150.99374023018606,-33.91799640134054,150.99904064052836,-33.922591136941435,4,10,10,3,10
150.99914603561427,-33.918084376675004,151.00444675367123,-33.92267889002191,9,3,0,9,3
151.00455186446612,-33.918172114936596,151.00985289017953,-33.92276640598609,3,1,6,10,9
151.00995771667849,-33.91825961612187,151.01525904999025,-33.922853684830535,7,5,8,1,9
151.01536359218827,-33.91834688022747,151.02066523304018,-33.92294072655189,3,0,10,9,1
151.0207694909323,-33.91843390724997,151.02607143926622,-33.92302753114676,8,5,10,6,2
151.02617541284755,-33.91852069718599,151.03147766860525,-33.92311409861176,3,4,4,10,7
151.03158135787086,-33.91860725003217,151.0368839209941,-33.92320042894353,0,6,2,2,9
151.0369873259391,-33.91869356578512,151.04229019636966,-33.92328652213873,5,0,4,7,2
151.04239331698915,-33.918779644441514,151.04769649466883,-33.923372378194,5,9,2,5,3
151.0477993309579,-33.918865485998005,151.05310281582842,-33.92345799710597,9,8,4,9,8
151.05320536778223,-33.918951090451245,151.05850915978533,-33.923543378871365,2,6,9,4,6
151.05861142739903,-33.91903645779789,151.0639155264764,-33.92362852348683,8,3,6,7,4
151.06401750974516,-33.919121588034635,151.0693219158385,-33.923713430949086,10,0,10,9,5
151.06942361475745,-33.91920648115819,151.07472832780843,-33.923798101254796,7,9,8,4,4
151.07482974237283,-33.91929113716522,151.08013476232315,-33.92388253440068,1,10,10,10,0
151.08023589252818,-33.919375556052465,151.08554121931942,-33.923966730383455,8,2,4,0,4
151.0856420651603,-33.91945973781661,151.09094769873414,-33.924050689199866,2,0,5,2,0
151.09104826020607,-33.9195436824544,151.09635420050418,-33.92413441084662,6,0,4,6,8
151.0964544776024,-33.919627389962585,151.1017607245663,-33.92421789532049,4,3,9,10,6
151.10186071728614,-33.91971086033789,151.10716727085747,-33.9243011426182,4,10,1,5,2
151.1072669791941,-33.91979409357707,151.11257383931445,-33.92438415273652,0,7,2,1,7
151.11267326326322,-33.919877089676895,151.11798042987408,-33.92446692567224,5,6,9,2,1
151.11807956943028,-33.91995984863414,151.12338704247324,-33.92454946142214,3,9,9,0,7
151.12348589763215,-33.9200423704456,151.1287936770488,-33.924631759982994,8,9,2,7,5
151.12889224780574,-33.92012465510803,151.1342003335375,-33.92471382135161,7,7,1,4,3
151.13429861988786,-33.92020670261825,151.13960701187628,-33.92479564552479,3,4,2,5,5
151.13970501381533,-33.920288512973094,151.1450137120019,-33.92487723249937,9,9,1,2,1
151.1451114295251,-33.92037008616934,151.15042043385125,-33.924958582272154,4,0,0,8,6
151.1505178669539,-33.92045142220385,151.15582717736112,-33.92503969484,7,3,1,7,8
151.15592432603862,-33.92053252107342,151.16123394246836,-33.92512057019974,10,6,10,7,8
151.16133080671614,-33.92061338277495,151.16664072910982,-33.925201208348234,8,3,6,4,6
151.16673730892327,-33.92069400730525,151.17204753722226,-33.92528160928235,6,4,2,3,10
151.17214383259687,-33.92077439466122,151.1774543667426,-33.925361772998954,8,9,8,10,7
151.17755037767373,-33.9208545448397,151.1828612176076,-33.92544169949493,0,7,0,2,5
151.18295694409076,-33.920934457837596,151.1882680897541,-33.92552138876718,7,9,1,9,6
151.18836353178474,-33.921014133651795,151.19367498311894,-33.925600840812585,5,2,7,3,9
151.19377014069255,-33.921093572279204,151.1990818976389,-33.92568005562808,6,3,2,6,8
151.199176770751,-33.92117277371673,151.20448883325085,-33.925759033210554,4,6,7,4,0
151.20458342189693,-33.9212517379613,151.20989578989153,-33.925837773556964,6,5,5,0,2
151.20999009406714,-33.92133046500981,151.2153027674979,-33.92591627666424,3,3,6,1,5
151.2153967871985,-33.921408954859245,151.2207097660066,-33.92599454252931,4,9,0,1,10
151.22080350122783,-33.92148720750652,151.22611678535455,-33.92607257114917,4,10,5,6,2
151.22621023609196,-33.92156522294862,151.23152382547852,-33.92615036252075,5,7,2,10,8
151.23161699172763,-33.921643001182474,151.23693088631532,-33.92622791664103,7,0,3,8,7
151.23702376807182,-33.921720542205094,151.2423379678018,-33.926305233507,3,8,3,10,4
151.2424305650612,-33.92179784601345,151.24774506987475,-33.92638231311565,6,10,4,10,3
151.24783738263272,-33.92187491260453,151.25315219247094,-33.926459155463995,0,5,3,5,4
151.2532442207231,-33.92195174197534,151.2585593355272,-33.92653576054904,2,2,2,9,3
151.25865107926919,-33.92202833412289,151.26396649898035,-33.92661212836779,10,1,5,2,6
150.8533107613386,-33.91111949278403,150.858602891719,-33.91571997945601,3,10,5,8,9
150.85871565151808,-33.91121361488894,150.864008091051,-33.915813880477224,7,5,3,9,4
150.86412056675613,-33.91130750005287,150.86941331538384,-33.91590754451379,4,7,8,9,1
150.86952550698967,-33.911401148272155,150.8748185646544,-33.91600097156211,9,8,10,2,6
150.87493047215563,-33.91149455954316,150.88022383879962,-33.91609416161851,5,8,0,4,8
150.88033546219097,-33.91158773386227,150.88562913775644,-33.91618711467939,1,10,10,9,4
150.8857404770326,-33.91168067122581,150.8910344614618,-33.916279830741125,9,3,9,3,1
150.8911455166175,-33.911773371630225,150.89643980985258,-33.916372309800146,9,0,1,9,4
150.89655058088266,-33.91186583507187,150.90184518286577,-33.91646455185281,5,5,9,10,1
150.90195566976493,-33.91195806154719,150.90725058043827,-33.91655655689557,9,0,6,0,9
150.90736078320128,-33.912050051052574,150.912656002507,-33.91664832492483,1,2,6,8,2
150.91276592112862,-33.91214180358446,150.91806144900886,-33.91673985593703,9,3,5,9,3
150.91817108348394,-33.91223331913928,150.92346691988075,-33.9168311499286,9,1,9,5,9
150.92357627020414,-33.912324597713464,150.92887241505966,-33.91692220689601,3,3,8,2,9
150.92898148122615,-33.9124156393035,150.93427793448245,-33.9170130268357,10,10,5,8,6
150.93438671648687,-33.9125064439058,150.93968347808607,-33.91710360974417,9,8,0,9,3
150.93979197592327,-33.912597011516866,150.94508904580738,-33.91719395561786,2,9,3,4,1
150.94519725947225,-33.91268734213316,150.95049463758332,-33.917284064453284,3,9,6,8,2
150.95060256707075,-33.912777435751195,150.95590025335082,-33.917373936246946,9,9,7,9,6
150.95600789865568,-33.91286729236745,150.96130589304676,-33.91746357099534,2,7,0,0,1
150.96141325416394,-33.91295691197844,150.966711556608,-33.91755296869496,5,7,8,2,4
150.96681863353248,-33.913046294580674,150.97211724397152,-33.917642129342376,0,8,2,6,10
150.9722240366982,-33.913135440170684,150.9775229550742,-33.91773105293408,3,7,4,0,8
150.97762946359805,-33.913224348745004,150.98292868985288,-33.91781973946664,5,2,0,7,4
150.98303491416888,-33.91331302030019,150.98833444824456,-33.91790818893662,0,6,5,9,0
150.98844038834764,-33.913401454832766,150.99374023018606,-33.91799640134054,9,3,4,8,4
150.99384588607123,-33.913489652339315,150.99914603561427,-33.918084376675004,7,2,8,5,4
150.99925140727655,-33.91357761281641,151.00455186446612,-33.918172114936596,6,10,10,3,7
151.0046569519005,-33.91366533626063,151.00995771667849,-33.91825961612187,4,5,5,10,4
151.01006251988002,-33.91375282266856,151.01536359218827,-33.91834688022747,6,4,0,7,6
151.015468111152,-33.91384007203679,151.0207694909323,-33.91843390724997,1,8,10,0,2
151.02087372565327,-33.91392708436195,151.02617541284755,-33.91852069718599,10,9,1,2,10
151.02627936332084,-33.91401385964064,151.03158135787086,-33.91860725003217,3,2,7,5,0
151.03168502409153,-33.91410039786951,151.0369873259391,-33.91869356578512,2,8,10,10,8
151.03709070790225,-33.914186699045175,151.04239331698915,-33.918779644441514,3,6,9,4,1
151.0424964146899,-33.91427276316427,151.0477993309579,-33.918865485998005,2,10,0,4,2
151.0479021443914,-33.91435859022347,151.05320536778223,-33.918951090451245,8,9,9,4,5
151.0533078969436,-33.91444418021944,151.05861142739903,-33.91903645779789,10,9,0,8,5
151.05871367228343,-33.914529533148844,151.06401750974516,-33.919121588034635,5,7,2,8,9
151.06411947034772,-33.914614649008364,151.06942361475745,-33.91920648115819,2,7,8,10,4
151.0695252910734,-33.91469952779469,151.07482974237283,-33.91929113716522,6,9,7,10,6
151.0749311343973,-33.914784169504536,151.08023589252818,-33.919375556052465,5,0,2,9,0
151.0803370002564,-33.91486857413458,151.0856420651603,-33.91945973781661,9,5,10,7,6
151.08574288858748,-33.914952741681574,151.09104826020607,-33.9195436824544,9,8,3,9,3
151.0911487993275,-33.91503667214223,151.0964544776024,-33.919627389962585,5,3,7,7,7
151.09655473241324,-33.91512036551329,151.10186071728614,-33.91971086033789,0,8,6,3,6
151.1019606877817,-33.91520382179148,151.1072669791941,-33.91979409357707,9,1,0,4,8
151.10736666536963,-33.91528704097359,151.11267326326322,-33.919877089676895,10,10,10,5,0
151.112772665114,-33.91537002305636,151.11807956943028,-33.91995984863414,0,1,2,4,7
151.1181786869516,-33.91545276803659,151.12348589763215,-33.9200423704456,8,10,10,0,1
151.12358473081937,-33.91553527591102,151.12889224780574,-33.92012465510803,5,4,6,6,5
151.12899079665416,-33.91561754667648,151.13429861988786,-33.92020670261825,6,5,1,6,9
151.1343968843928,-33.91569958032974,151.13970501381533,-33.920288512973094,1,2,4,6,7
151.13980299397218,-33.915781376867656,151.1451114295251,-33.92037008616934,2,7,0,6,9
151.14520912532916,-33.915862936287006,151.1505178669539,-33.92045142220385,2,5,10,7,4
151.1506152784006,-33.91594425858464,151.15592432603862,-33.92053252107342,4,8,5,0,8
151.15602145312334,-33.91602534375739,151.16133080671614,-33.92061338277495,1,8,1,9,3
151.1614276494343,-33.916106191802086,151.16673730892327,-33.92069400730525,10,1,0,10,9
151.16683386727027,-33.91618680271561,151.17214383259687,-33.92077439466122,7,4,4,5,6
151.17224010656813,-33.91626717649481,151.17755037767373,-33.9208545448397,5,4,7,4,0
151.17764636726474,-33.91634731313659,151.18295694409076,-33.920934457837596,6,8,7,8,5
151.18305264929694,-33.91642721263781,151.18836353178474,-33.921014133651795,7,5,10,8,2
151.18845895260162,-33.916506874995356,151.19377014069255,-33.921093572279204,1,9,9,2,2
151.19386527711555,-33.91658630020615,151.199176770751,-33.92117277371673,2,0,0,6,8
151.19927162277563,-33.916665488267085,151.20458342189693,-33.9212517379613,1,3,6,6,5
151.2046779895187,-33.9167444391751,151.20999009406714,-33.92133046500981,10,0,7,4,5
151.21008437728162,-33.916823152927115,151.2153967871985,-33.921408954859245,8,1,4,7,3
151.21549078600117,-33.916901629520076,151.22080350122783,-33.92148720750652,8,8,8,8,10
151.2208972156143,-33.91697986895091,151.22621023609196,-33.92156522294862,4,6,4,10,5
151.2263036660577,-33.91705787121661,151.23161699172763,-33.921643001182474,0,3,10,3,3
151.23171013726835,-33.91713563631413,151.23702376807182,-33.921720542205094,6,0,7,2,0
151.23711662918302,-33.91721316424044,151.2424305650612,-33.92179784601345,5,6,0,2,5
151.24252314173856,-33.917290454992504,151.24783738263272,-33.92187491260453,9,2,6,1,10
151.24792967487178,-33.91736750856735,151.2532442207231,-33.92195174197534,2,3,1,1,6
151.25333622851954,-33.91744432496198,151.25865107926919,-33.92202833412289,9,3,0,1,0
151.25874280261863,-33.91752090417339,151.26405795820781,-33.92210468904422,6,4,2,0,6
150.85342378010475,-33.90661314047949,150.85871565151808,-33.91121361488894,8,10,0,0,10
150.85882838625864,-33.90670724668878,150.86412056675613,-33.91130750005287,10,2,7,1,9
150.86423301746578,-33.90680111599708,150.86952550698967,-33.911401148272155,8,7,2,6,0
150.86963767366305,-33.906894748400696,150.87493047215563,-33.91149455954316,3,9,4,3,7
150.8750423547875,-33.90698814389603,150.88033546219097,-33.91158773386227,10,0,6,6,6
150.880447060776,-33.90708130247942,150.8857404770326,-33.91168067122581,5,0,9,4,2
150.88585179156553,-33.90717422414727,150.8911455166175,-33.911773371630225,4,5,6,3,7
150.89125654709306,-33.907266908895956,150.89655058088266,-33.91186583507187,5,3,4,9,7
150.8966613272956,-33.90735935672188,150.90195566976493,-33.91195806154719,1,2,3,10,7
150.90206613210998,-33.90745156762144,150.90736078320128,-33.912050051052574,2,3,1,2,6
150.90747096147328,-33.90754354159109,150.91276592112862,-33.91214180358446,5,3,6,1,9
150.91287581532234,-33.90763527862719,150.91817108348394,-33.91223331913928,3,8,9,1,9
150.91828069359417,-33.90772677872623,150.92357627020414,-33.912324597713464,9,6,2,8,3
150.9236855962257,-33.907818041884624,150.92898148122615,-33.9124156393035,2,4,9,7,8
150.92909052315386,-33.90790906809883,150.93438671648687,-33.9125064439058,4,6,1,9,9
150.9344954743156,-33.90799985736533,150.93979197592327,-33.912597011516866,2,7,2,6,10
150.93990044964787,-33.90809040968058,150.94519725947225,-33.91268734213316,1,0,4,8,9
150.9453054490876,-33.90818072504107,150.95060256707075,-33.912777435751195,3,5,1,6,5
150.95071047257173,-33.908270803443266,150.95600789865568,-33.91286729236745,2,7,7,2,8
150.95611552003717,-33.90836064488368,150.96141325416394,-33.91295691197844,1,1,7,4,10
150.96152059142088,-33.908450249358836,150.96681863353248,-33.913046294580674,0,0,9,7,10
